Serial Number:20541928 --

Date Time - GMT +09:00,"Temp, (*C)","Intensity, (lux)",Button Down,Button Up,Host Connect,EOF,
2020-09-03 21:30:00,24.54,0, , , , ,
2020-09-03 21:40:00,24.41,0, , , , ,
2020-09-03 21:50:00,24.49,0, , , , ,
2020-09-03 22:00:00,24.54,0, , , , ,
2020-09-03 22:10:00,24.41,0, , , , ,
2020-09-03 22:20:00,24.32,0, , , , ,
2020-09-03 22:30:00,24.24,0, , , , ,
2020-09-03 22:40:00,24.28,0, , , , ,
2020-09-03 22:50:00,24.24,0, , , , ,
2020-09-03 23:00:00,24.15,0, , , , ,
2020-09-03 23:10:00,24.06,0, , , , ,
2020-09-03 23:20:00,24.11,0, , , , ,
2020-09-03 23:30:00,23.98,0, , , , ,
2020-09-03 23:40:00,23.94,0, , , , ,
2020-09-03 23:50:00,23.89,0, , , , ,
2020-09-04 00:00:00,23.94,0, , , , ,
2020-09-04 00:10:00,23.76,0, , , , ,
2020-09-04 00:20:00,23.64,0, , , , ,
2020-09-04 00:30:00,23.59,0, , , , ,
2020-09-04 00:40:00,23.51,0, , , , ,
2020-09-04 00:50:00,23.29,0, , , , ,
2020-09-04 01:00:00,23.29,0, , , , ,
2020-09-04 01:10:00,23.38,0, , , , ,
2020-09-04 01:20:00,23.25,0, , , , ,
2020-09-04 01:30:00,23.21,0, , , , ,
2020-09-04 01:40:00,23.12,0, , , , ,
2020-09-04 01:50:00,23.08,0, , , , ,
2020-09-04 02:00:00,23.03,0, , , , ,
2020-09-04 02:10:00,22.95,0, , , , ,
2020-09-04 02:20:00,22.91,0, , , , ,
2020-09-04 02:30:00,22.82,0, , , , ,
2020-09-04 02:40:00,22.82,0, , , , ,
2020-09-04 02:50:00,22.65,0, , , , ,
2020-09-04 03:00:00,22.61,0, , , , ,
2020-09-04 03:10:00,22.65,0, , , , ,
2020-09-04 03:20:00,22.52,0, , , , ,
2020-09-04 03:30:00,22.56,0, , , , ,
2020-09-04 03:40:00,22.48,0, , , , ,
2020-09-04 03:50:00,22.39,0, , , , ,
2020-09-04 04:00:00,22.31,0, , , , ,
2020-09-04 04:10:00,22.18,0, , , , ,
2020-09-04 04:20:00,22.22,0, , , , ,
2020-09-04 04:30:00,22.13,0, , , , ,
2020-09-04 04:40:00,22.05,0, , , , ,
2020-09-04 04:50:00,22.01,0, , , , ,
2020-09-04 05:00:00,22.01,0, , , , ,
2020-09-04 05:10:00,22.09,0, , , , ,
2020-09-04 05:20:00,22.01,0, , , , ,
2020-09-04 05:30:00,21.88,0, , , , ,
2020-09-04 05:40:00,21.83,4, , , , ,
2020-09-04 05:50:00,21.79,41, , , , ,
2020-09-04 06:00:00,21.88,166, , , , ,
2020-09-04 06:10:00,21.79,421, , , , ,
2020-09-04 06:20:00,21.83,815, , , , ,
2020-09-04 06:30:00,21.96,1109, , , , ,
2020-09-04 06:40:00,22.22,2138, , , , ,
2020-09-04 06:50:00,22.56,2976, , , , ,
2020-09-04 07:00:00,23.29,5732, , , , ,
2020-09-04 07:10:00,29.30,17464, , , , ,
2020-09-04 07:20:00,32.69,21228, , , , ,
2020-09-04 07:30:00,34.96,24924, , , , ,
2020-09-04 07:40:00,36.55,28836, , , , ,
2020-09-04 07:50:00,33.37,6774, , , , ,
2020-09-04 08:00:00,29.38,5934, , , , ,
2020-09-04 08:10:00,28.18,5578, , , , ,
2020-09-04 08:20:00,27.54,5478, , , , ,
2020-09-04 08:30:00,27.58,5112, , , , ,
2020-09-04 08:40:00,27.37,5041, , , , ,
2020-09-04 08:50:00,27.07,3324, , , , ,
2020-09-04 09:00:00,27.20,4927, , , , ,
2020-09-04 09:10:00,27.28,4820, , , , ,
2020-09-04 09:20:00,27.15,4724, , , , ,
2020-09-04 09:30:00,27.28,4724, , , , ,
2020-09-04 09:40:00,27.41,4703, , , , ,
2020-09-04 09:50:00,27.07,4503, , , , ,
2020-09-04 10:00:00,26.90,4123, , , , ,
2020-09-04 10:10:00,26.72,3916, , , , ,
2020-09-04 10:20:00,26.81,3759, , , , ,
2020-09-04 10:30:00,26.81,3556, , , , ,
2020-09-04 10:40:00,26.64,3396, , , , ,
2020-09-04 10:50:00,26.72,3331, , , , ,
2020-09-04 11:00:00,26.72,3235, , , , ,
2020-09-04 11:10:00,26.68,3313, , , , ,
2020-09-04 11:20:00,28.44,38779, , , , ,
2020-09-04 11:30:00,27.15,3021, , , , ,
2020-09-04 11:40:00,26.85,2954, , , , ,
2020-09-04 11:50:00,26.77,2652, , , , ,
2020-09-04 12:00:00,26.68,2472, , , , ,
2020-09-04 12:10:00,26.68,2461, , , , ,
2020-09-04 12:20:00,26.64,2324, , , , ,
2020-09-04 12:30:00,26.64,2211, , , , ,
2020-09-04 12:40:00,26.64,2163, , , , ,
2020-09-04 12:50:00,26.64,2104, , , , ,
2020-09-04 13:00:00,26.64,2038, , , , ,
2020-09-04 13:10:00,26.64,1964, , , , ,
2020-09-04 13:20:00,26.55,1901, , , , ,
2020-09-04 13:30:00,26.47,1861, , , , ,
2020-09-04 13:40:00,26.47,1858, , , , ,
2020-09-04 13:50:00,26.47,1862, , , , ,
2020-09-04 14:00:00,26.51,1857, , , , ,
2020-09-04 14:10:00,26.51,1704, , , , ,
2020-09-04 14:20:00,26.51,1718, , , , ,
2020-09-04 14:30:00,26.47,1746, , , , ,
2020-09-04 14:40:00,26.51,1814, , , , ,
2020-09-04 14:50:00,26.42,1654, , , , ,
2020-09-04 15:00:00,26.38,1885, , , , ,
2020-09-04 15:10:00,26.38,1616, , , , ,
2020-09-04 15:20:00,26.42,1837, , , , ,
2020-09-04 15:30:00,26.51,2186, , , , ,
2020-09-04 15:40:00,26.64,2554, , , , ,
2020-09-04 15:50:00,26.77,2735, , , , ,
2020-09-04 16:00:00,26.60,1769, , , , ,
2020-09-04 16:10:00,26.42,1686, , , , ,
2020-09-04 16:20:00,26.25,1612, , , , ,
2020-09-04 16:30:00,26.12,1539, , , , ,
2020-09-04 16:40:00,26.08,1427, , , , ,
2020-09-04 16:50:00,25.95,1424, , , , ,
2020-09-04 17:00:00,25.91,1439, , , , ,
2020-09-04 17:10:00,25.91,1418, , , , ,
2020-09-04 17:20:00,25.65,1250, , , , ,
2020-09-04 17:30:00,25.69,1484, , , , ,
2020-09-04 17:40:00,25.74,1173, , , , ,
2020-09-04 17:50:00,25.69,1197, , , , ,
2020-09-04 18:00:00,25.52,753, , , , ,
2020-09-04 18:10:00,25.27,624, , , , ,
2020-09-04 18:20:00,25.18,476, , , , ,
2020-09-04 18:30:00,24.97,211, , , , ,
2020-09-04 18:40:00,22.78,133, , , , ,
2020-09-04 18:50:00,22.82,40, , , , ,
2020-09-04 19:00:00,22.99,4, , , , ,
2020-09-04 19:10:00,23.25,0, , , , ,
2020-09-04 19:20:00,23.42,0, , , , ,
2020-09-04 19:30:00,23.25,0, , , , ,
2020-09-04 19:40:00,23.29,0, , , , ,
2020-09-04 19:50:00,23.34,0, , , , ,
2020-09-04 20:00:00,23.55,0, , , , ,
2020-09-04 20:10:00,23.55,0, , , , ,
2020-09-04 20:20:00,23.55,0, , , , ,
2020-09-04 20:30:00,23.59,0, , , , ,
2020-09-04 20:40:00,23.85,0, , , , ,
2020-09-04 20:50:00,24.54,0, , , , ,
2020-09-04 21:00:00,24.71,0, , , , ,
2020-09-04 21:10:00,24.71,0, , , , ,
2020-09-04 21:20:00,24.71,0, , , , ,
2020-09-04 21:30:00,24.79,0, , , , ,
2020-09-04 21:40:00,25.01,0, , , , ,
2020-09-04 21:50:00,25.01,0, , , , ,
2020-09-04 22:00:00,24.97,0, , , , ,
2020-09-04 22:10:00,24.92,0, , , , ,
2020-09-04 22:20:00,24.84,0, , , , ,
2020-09-04 22:30:00,24.84,0, , , , ,
2020-09-04 22:40:00,24.97,0, , , , ,
2020-09-04 22:50:00,24.45,0, , , , ,
2020-09-04 23:00:00,24.32,0, , , , ,
2020-09-04 23:10:00,24.32,0, , , , ,
2020-09-04 23:20:00,24.15,0, , , , ,
2020-09-04 23:30:00,24.02,0, , , , ,
2020-09-04 23:40:00,24.24,0, , , , ,
2020-09-04 23:50:00,24.11,0, , , , ,
2020-09-05 00:00:00,24.15,0, , , , ,
2020-09-05 00:10:00,24.19,0, , , , ,
2020-09-05 00:20:00,24.19,0, , , , ,
2020-09-05 00:30:00,24.19,0, , , , ,
2020-09-05 00:40:00,24.28,0, , , , ,
2020-09-05 00:50:00,24.19,0, , , , ,
2020-09-05 01:00:00,24.32,0, , , , ,
2020-09-05 01:10:00,24.28,0, , , , ,
2020-09-05 01:20:00,24.36,0, , , , ,
2020-09-05 01:30:00,24.41,0, , , , ,
2020-09-05 01:40:00,24.45,0, , , , ,
2020-09-05 01:50:00,24.97,0, , , , ,
2020-09-05 02:00:00,25.22,0, , , , ,
2020-09-05 02:10:00,25.31,0, , , , ,
2020-09-05 02:20:00,25.35,0, , , , ,
2020-09-05 02:30:00,25.35,0, , , , ,
2020-09-05 02:40:00,25.35,0, , , , ,
2020-09-05 02:50:00,25.35,0, , , , ,
2020-09-05 03:00:00,25.05,0, , , , ,
2020-09-05 03:10:00,25.05,0, , , , ,
2020-09-05 03:20:00,25.18,0, , , , ,
2020-09-05 03:30:00,25.05,0, , , , ,
2020-09-05 03:40:00,25.09,0, , , , ,
2020-09-05 03:50:00,24.88,0, , , , ,
2020-09-05 04:00:00,24.88,0, , , , ,
2020-09-05 04:10:00,24.88,0, , , , ,
2020-09-05 04:20:00,24.84,0, , , , ,
2020-09-05 04:30:00,24.84,0, , , , ,
2020-09-05 04:40:00,24.71,0, , , , ,
2020-09-05 04:50:00,24.49,0, , , , ,
2020-09-05 05:00:00,24.36,0, , , , ,
2020-09-05 05:10:00,24.24,0, , , , ,
2020-09-05 05:20:00,24.19,0, , , , ,
2020-09-05 05:30:00,24.32,0, , , , ,
2020-09-05 05:40:00,24.32,0, , , , ,
2020-09-05 05:50:00,24.32,1, , , , ,
2020-09-05 06:00:00,24.32,5, , , , ,
2020-09-05 06:10:00,24.28,28, , , , ,
2020-09-05 06:20:00,24.36,1, , , , ,
2020-09-05 06:30:00,24.45,1, , , , ,
2020-09-05 06:40:00,24.54,1, , , , ,
2020-09-05 06:50:00,24.62,2, , , , ,
2020-09-05 07:00:00,24.71,4, , , , ,
2020-09-05 07:10:00,24.71,6, , , , ,
2020-09-05 07:20:00,24.75,4, , , , ,
2020-09-05 07:30:00,24.79,4, , , , ,
2020-09-05 07:40:00,24.79,6, , , , ,
2020-09-05 07:50:00,24.84,9, , , , ,
2020-09-05 08:00:00,24.84,7, , , , ,
2020-09-05 08:10:00,24.88,9, , , , ,
2020-09-05 08:20:00,24.92,8, , , , ,
2020-09-05 08:30:00,24.92,9, , , , ,
2020-09-05 08:40:00,24.92,5, , , , ,
2020-09-05 08:50:00,24.92,7, , , , ,
2020-09-05 09:00:00,24.92,10, , , , ,
2020-09-05 09:10:00,24.92,5, , , , ,
2020-09-05 09:20:00,24.88,5, , , , ,
2020-09-05 09:30:00,24.88,5, , , , ,
2020-09-05 09:40:00,24.92,4, , , , ,
2020-09-05 09:50:00,24.92,6, , , , ,
2020-09-05 10:00:00,24.97,5, , , , ,
2020-09-05 10:10:00,24.92,5, , , , ,
2020-09-05 10:20:00,24.97,2, , , , ,
2020-09-05 10:30:00,25.01,1, , , , ,
2020-09-05 10:40:00,24.97,0, , , , ,
2020-09-05 10:50:00,24.97,0, , , , ,
2020-09-05 11:00:00,25.01,0, , , , ,
2020-09-05 11:10:00,24.97,0, , , , ,
2020-09-05 11:20:00,24.92,0, , , , ,
2020-09-05 11:30:00,24.88,1, , , , ,
2020-09-05 11:40:00,24.84,2, , , , ,
2020-09-05 11:50:00,24.75,4, , , , ,
2020-09-05 12:00:00,24.71,7, , , , ,
2020-09-05 12:10:00,24.62,8, , , , ,
2020-09-05 12:20:00,24.62,2, , , , ,
2020-09-05 12:30:00,24.62,6, , , , ,
2020-09-05 12:40:00,24.58,5, , , , ,
2020-09-05 12:50:00,24.62,7, , , , ,
2020-09-05 13:00:00,24.45,5, , , , ,
2020-09-05 13:10:00,24.41,5, , , , ,
2020-09-05 13:20:00,24.36,7, , , , ,
2020-09-05 13:30:00,24.41,3, , , , ,
2020-09-05 13:40:00,24.36,3, , , , ,
2020-09-05 13:50:00,24.36,3, , , , ,
2020-09-05 14:00:00,24.36,4, , , , ,
2020-09-05 14:10:00,24.36,4, , , , ,
2020-09-05 14:20:00,24.32,2, , , , ,
2020-09-05 14:30:00,24.32,2, , , , ,
2020-09-05 14:40:00,24.32,2, , , , ,
2020-09-05 14:50:00,24.32,2, , , , ,
2020-09-05 15:00:00,24.32,2, , , , ,
2020-09-05 15:10:00,24.32,2, , , , ,
2020-09-05 15:20:00,24.32,3, , , , ,
2020-09-05 15:30:00,24.36,3, , , , ,
2020-09-05 15:40:00,24.28,3, , , , ,
2020-09-05 15:50:00,24.24,4, , , , ,
2020-09-05 16:00:00,24.15,4, , , , ,
2020-09-05 16:10:00,24.15,3, , , , ,
2020-09-05 16:20:00,24.11,2, , , , ,
2020-09-05 16:30:00,24.11,2, , , , ,
2020-09-05 16:40:00,24.06,2, , , , ,
2020-09-05 16:50:00,24.11,3, , , , ,
2020-09-05 17:00:00,24.06,1, , , , ,
2020-09-05 17:10:00,24.06,1, , , , ,
2020-09-05 17:20:00,23.98,1, , , , ,
2020-09-05 17:30:00,24.02,1, , , , ,
2020-09-05 17:40:00,23.98,0, , , , ,
2020-09-05 17:50:00,23.98,0, , , , ,
2020-09-05 18:00:00,23.94,0, , , , ,
2020-09-05 18:10:00,23.89,0, , , , ,
2020-09-05 18:20:00,23.85,0, , , , ,
2020-09-05 18:30:00,23.89,0, , , , ,
2020-09-05 18:40:00,23.81,0, , , , ,
2020-09-05 18:50:00,23.81,0, , , , ,
2020-09-05 19:00:00,23.81,0, , , , ,
2020-09-05 19:10:00,23.81,0, , , , ,
2020-09-05 19:20:00,23.76,0, , , , ,
2020-09-05 19:30:00,23.76,0, , , , ,
2020-09-05 19:40:00,23.72,0, , , , ,
2020-09-05 19:50:00,23.68,0, , , , ,
2020-09-05 20:00:00,23.68,0, , , , ,
2020-09-05 20:10:00,23.59,0, , , , ,
2020-09-05 20:20:00,23.64,0, , , , ,
2020-09-05 20:30:00,23.55,0, , , , ,
2020-09-05 20:40:00,23.38,0, , , , ,
2020-09-05 20:50:00,23.29,0, , , , ,
2020-09-05 21:00:00,23.25,0, , , , ,
2020-09-05 21:10:00,23.29,0, , , , ,
2020-09-05 21:20:00,23.29,0, , , , ,
2020-09-05 21:30:00,23.29,0, , , , ,
2020-09-05 21:40:00,23.38,0, , , , ,
2020-09-05 21:50:00,23.38,0, , , , ,
2020-09-05 22:00:00,23.42,0, , , , ,
2020-09-05 22:10:00,23.46,0, , , , ,
2020-09-05 22:20:00,23.51,0, , , , ,
2020-09-05 22:30:00,23.55,0, , , , ,
2020-09-05 22:40:00,23.59,0, , , , ,
2020-09-05 22:50:00,23.64,0, , , , ,
2020-09-05 23:00:00,23.72,0, , , , ,
2020-09-05 23:10:00,23.72,0, , , , ,
2020-09-05 23:20:00,23.81,0, , , , ,
2020-09-05 23:30:00,23.85,0, , , , ,
2020-09-05 23:40:00,23.89,0, , , , ,
2020-09-05 23:50:00,23.94,0, , , , ,
2020-09-06 00:00:00,23.98,0, , , , ,
2020-09-06 00:10:00,23.98,0, , , , ,
2020-09-06 00:20:00,24.02,0, , , , ,
2020-09-06 00:30:00,24.06,0, , , , ,
2020-09-06 00:40:00,24.06,0, , , , ,
2020-09-06 00:50:00,24.11,0, , , , ,
2020-09-06 01:00:00,24.11,0, , , , ,
2020-09-06 01:10:00,24.19,0, , , , ,
2020-09-06 01:20:00,24.19,0, , , , ,
2020-09-06 01:30:00,24.19,0, , , , ,
2020-09-06 01:40:00,24.24,0, , , , ,
2020-09-06 01:50:00,24.24,0, , , , ,
2020-09-06 02:00:00,24.28,0, , , , ,
2020-09-06 02:10:00,24.28,0, , , , ,
2020-09-06 02:20:00,24.32,0, , , , ,
2020-09-06 02:30:00,24.32,0, , , , ,
2020-09-06 02:40:00,24.32,0, , , , ,
2020-09-06 02:50:00,24.36,0, , , , ,
2020-09-06 03:00:00,24.41,0, , , , ,
2020-09-06 03:10:00,24.41,0, , , , ,
2020-09-06 03:20:00,24.41,0, , , , ,
2020-09-06 03:30:00,24.45,0, , , , ,
2020-09-06 03:40:00,24.41,0, , , , ,
2020-09-06 03:50:00,24.45,0, , , , ,
2020-09-06 04:00:00,24.49,0, , , , ,
2020-09-06 04:10:00,24.49,0, , , , ,
2020-09-06 04:20:00,24.49,0, , , , ,
2020-09-06 04:30:00,24.54,0, , , , ,
2020-09-06 04:40:00,24.54,0, , , , ,
2020-09-06 04:50:00,24.58,0, , , , ,
2020-09-06 05:00:00,24.58,0, , , , ,
2020-09-06 05:10:00,24.58,0, , , , ,
2020-09-06 05:20:00,24.58,0, , , , ,
2020-09-06 05:30:00,24.62,0, , , , ,
2020-09-06 05:40:00,24.66,0, , , , ,
2020-09-06 05:50:00,24.66,0, , , , ,
2020-09-06 06:00:00,24.71,0, , , , ,
2020-09-06 06:10:00,24.75,0, , , , ,
2020-09-06 06:20:00,24.71,0, , , , ,
2020-09-06 06:30:00,24.79,0, , , , ,
2020-09-06 06:40:00,24.75,0, , , , ,
2020-09-06 06:50:00,24.75,0, , , , ,
2020-09-06 07:00:00,24.79,0, , , , ,
2020-09-06 07:10:00,24.84,0, , , , ,
2020-09-06 07:20:00,24.79,1, , , , ,
2020-09-06 07:30:00,24.84,1, , , , ,
2020-09-06 07:40:00,24.88,2, , , , ,
2020-09-06 07:50:00,24.84,1, , , , ,
2020-09-06 08:00:00,24.88,2, , , , ,
2020-09-06 08:10:00,24.92,3, , , , ,
2020-09-06 08:20:00,24.88,3, , , , ,
2020-09-06 08:30:00,24.88,4, , , , ,
2020-09-06 08:40:00,24.88,6, , , , ,
2020-09-06 08:50:00,24.88,5, , , , ,
2020-09-06 09:00:00,24.88,3, , , , ,
2020-09-06 09:10:00,24.88,2, , , , ,
2020-09-06 09:20:00,24.92,5, , , , ,
2020-09-06 09:30:00,24.92,3, , , , ,
2020-09-06 09:40:00,25.01,4, , , , ,
2020-09-06 09:50:00,25.05,7, , , , ,
2020-09-06 10:00:00,24.97,5, , , , ,
2020-09-06 10:10:00,25.01,4, , , , ,
2020-09-06 10:20:00,25.05,2, , , , ,
2020-09-06 10:30:00,25.09,2, , , , ,
2020-09-06 10:40:00,25.14,1, , , , ,
2020-09-06 10:50:00,25.09,2, , , , ,
2020-09-06 11:00:00,25.09,2, , , , ,
2020-09-06 11:10:00,25.09,3, , , , ,
2020-09-06 11:20:00,25.14,1, , , , ,
2020-09-06 11:30:00,25.14,5, , , , ,
2020-09-06 11:40:00,25.14,6, , , , ,
2020-09-06 11:50:00,25.14,10, , , , ,
2020-09-06 12:00:00,25.14,11, , , , ,
2020-09-06 12:10:00,25.14,12, , , , ,
2020-09-06 12:20:00,25.18,10, , , , ,
2020-09-06 12:30:00,25.18,13, , , , ,
2020-09-06 12:40:00,25.22,11, , , , ,
2020-09-06 12:50:00,25.18,7, , , , ,
2020-09-06 13:00:00,25.22,8, , , , ,
2020-09-06 13:10:00,25.27,10, , , , ,
2020-09-06 13:20:00,25.22,12, , , , ,
2020-09-06 13:30:00,25.27,12, , , , ,
2020-09-06 13:40:00,25.35,9, , , , ,
2020-09-06 13:50:00,25.31,12, , , , ,
2020-09-06 14:00:00,25.35,4, , , , ,
2020-09-06 14:10:00,25.35,6, , , , ,
2020-09-06 14:20:00,25.35,5, , , , ,
2020-09-06 14:30:00,25.35,4, , , , ,
2020-09-06 14:40:00,25.39,2, , , , ,
2020-09-06 14:50:00,25.35,2, , , , ,
2020-09-06 15:00:00,25.35,1, , , , ,
2020-09-06 15:10:00,25.39,1, , , , ,
2020-09-06 15:20:00,25.31,2, , , , ,
2020-09-06 15:30:00,25.27,6, , , , ,
2020-09-06 15:40:00,25.22,3, , , , ,
2020-09-06 15:50:00,25.18,4, , , , ,
2020-09-06 16:00:00,25.22,6, , , , ,
2020-09-06 16:10:00,25.22,2, , , , ,
2020-09-06 16:20:00,25.18,2, , , , ,
2020-09-06 16:30:00,25.18,1, , , , ,
2020-09-06 16:40:00,25.14,1, , , , ,
2020-09-06 16:50:00,25.14,1, , , , ,
2020-09-06 17:00:00,25.05,1, , , , ,
2020-09-06 17:10:00,25.01,0, , , , ,
2020-09-06 17:20:00,25.05,1, , , , ,
2020-09-06 17:30:00,24.97,0, , , , ,
2020-09-06 17:40:00,24.97,0, , , , ,
2020-09-06 17:50:00,24.92,0, , , , ,
2020-09-06 18:00:00,24.92,0, , , , ,
2020-09-06 18:10:00,24.88,0, , , , ,
2020-09-06 18:20:00,24.88,0, , , , ,
2020-09-06 18:30:00,24.92,0, , , , ,
2020-09-06 18:40:00,25.01,0, , , , ,
2020-09-06 18:50:00,25.05,0, , , , ,
2020-09-06 19:00:00,25.05,0, , , , ,
2020-09-06 19:10:00,25.14,0, , , , ,
2020-09-06 19:20:00,25.14,0, , , , ,
2020-09-06 19:30:00,25.09,0, , , , ,
2020-09-06 19:40:00,25.09,0, , , , ,
2020-09-06 19:50:00,25.18,0, , , , ,
2020-09-06 20:00:00,25.14,0, , , , ,
2020-09-06 20:10:00,25.14,0, , , , ,
2020-09-06 20:20:00,25.14,0, , , , ,
2020-09-06 20:30:00,25.14,0, , , , ,
2020-09-06 20:40:00,25.09,0, , , , ,
2020-09-06 20:50:00,25.05,0, , , , ,
2020-09-06 21:00:00,25.05,0, , , , ,
2020-09-06 21:10:00,25.05,0, , , , ,
2020-09-06 21:20:00,25.05,0, , , , ,
2020-09-06 21:30:00,25.09,0, , , , ,
2020-09-06 21:40:00,25.09,0, , , , ,
2020-09-06 21:50:00,25.09,0, , , , ,
2020-09-06 22:00:00,25.05,0, , , , ,
2020-09-06 22:10:00,25.09,0, , , , ,
2020-09-06 22:20:00,25.09,0, , , , ,
2020-09-06 22:30:00,25.05,0, , , , ,
2020-09-06 22:40:00,25.05,0, , , , ,
2020-09-06 22:50:00,25.09,0, , , , ,
2020-09-06 23:00:00,25.05,0, , , , ,
2020-09-06 23:10:00,25.05,0, , , , ,
2020-09-06 23:20:00,25.01,0, , , , ,
2020-09-06 23:30:00,25.01,0, , , , ,
2020-09-06 23:40:00,24.97,0, , , , ,
2020-09-06 23:50:00,24.97,0, , , , ,
2020-09-07 00:00:00,25.01,0, , , , ,
2020-09-07 00:10:00,24.97,0, , , , ,
2020-09-07 00:20:00,25.01,0, , , , ,
2020-09-07 00:30:00,24.97,0, , , , ,
2020-09-07 00:40:00,25.05,0, , , , ,
2020-09-07 00:50:00,25.05,0, , , , ,
2020-09-07 01:00:00,24.97,0, , , , ,
2020-09-07 01:10:00,24.92,0, , , , ,
2020-09-07 01:20:00,24.88,0, , , , ,
2020-09-07 01:30:00,24.88,0, , , , ,
2020-09-07 01:40:00,24.84,0, , , , ,
2020-09-07 01:50:00,24.75,0, , , , ,
2020-09-07 02:00:00,24.79,0, , , , ,
2020-09-07 02:10:00,24.79,0, , , , ,
2020-09-07 02:20:00,24.79,0, , , , ,
2020-09-07 02:30:00,24.84,0, , , , ,
2020-09-07 02:40:00,24.97,0, , , , ,
2020-09-07 02:50:00,25.09,0, , , , ,
2020-09-07 03:00:00,25.14,0, , , , ,
2020-09-07 03:10:00,25.18,0, , , , ,
2020-09-07 03:20:00,25.18,0, , , , ,
2020-09-07 03:30:00,25.22,0, , , , ,
2020-09-07 03:40:00,25.18,0, , , , ,
2020-09-07 03:50:00,25.18,0, , , , ,
2020-09-07 04:00:00,25.18,0, , , , ,
2020-09-07 04:10:00,25.18,0, , , , ,
2020-09-07 04:20:00,25.18,0, , , , ,
2020-09-07 04:30:00,25.18,0, , , , ,
2020-09-07 04:40:00,25.18,0, , , , ,
2020-09-07 04:50:00,25.18,0, , , , ,
2020-09-07 05:00:00,25.18,0, , , , ,
2020-09-07 05:10:00,25.18,0, , , , ,
2020-09-07 05:20:00,25.14,0, , , , ,
2020-09-07 05:30:00,25.09,0, , , , ,
2020-09-07 05:40:00,25.01,0, , , , ,
2020-09-07 05:50:00,24.97,0, , , , ,
2020-09-07 06:00:00,24.92,0, , , , ,
2020-09-07 06:10:00,24.88,0, , , , ,
2020-09-07 06:20:00,24.79,0, , , , ,
2020-09-07 06:30:00,24.71,1, , , , ,
2020-09-07 06:40:00,24.62,2, , , , ,
2020-09-07 06:50:00,24.54,2, , , , ,
2020-09-07 07:00:00,24.49,4, , , , ,
2020-09-07 07:10:00,24.45,8, , , , ,
2020-09-07 07:20:00,24.32,6, , , , ,
2020-09-07 07:30:00,24.28,8, , , , ,
2020-09-07 07:40:00,24.32,10, , , , ,
2020-09-07 07:50:00,24.24,11, , , , ,
2020-09-07 08:00:00,24.24,8, , , , ,
2020-09-07 08:10:00,24.28,6, , , , ,
2020-09-07 08:20:00,24.28,7, , , , ,
2020-09-07 08:30:00,24.32,12, , , , ,
2020-09-07 08:40:00,24.36,14, , , , ,
2020-09-07 08:50:00,24.41,18, , , , ,
2020-09-07 09:00:00,24.45,17, , , , ,
2020-09-07 09:10:00,24.49,17, , , , ,
2020-09-07 09:20:00,24.58,26, , , , ,
2020-09-07 09:30:00,24.54,14, , , , ,
2020-09-07 09:40:00,24.58,11, , , , ,
2020-09-07 09:50:00,24.54,13, , , , ,
2020-09-07 10:00:00,24.54,13, , , , ,
2020-09-07 10:10:00,24.54,22, , , , ,
2020-09-07 10:20:00,24.62,34, , , , ,
2020-09-07 10:30:00,24.66,38, , , , ,
2020-09-07 10:40:00,24.71,38, , , , ,
2020-09-07 10:50:00,24.75,19, , , , ,
2020-09-07 11:00:00,24.75,18, , , , ,
2020-09-07 11:10:00,24.79,23, , , , ,
2020-09-07 11:20:00,24.75,28, , , , ,
2020-09-07 11:30:00,24.79,27, , , , ,
2020-09-07 11:40:00,24.79,26, , , , ,
2020-09-07 11:50:00,24.79,26, , , , ,
2020-09-07 12:00:00,24.79,27, , , , ,
2020-09-07 12:10:00,24.79,25, , , , ,
2020-09-07 12:20:00,24.79,21, , , , ,
2020-09-07 12:30:00,24.79,25, , , , ,
2020-09-07 12:40:00,24.79,17, , , , ,
2020-09-07 12:50:00,24.79,26, , , , ,
2020-09-07 13:00:00,24.79,27, , , , ,
2020-09-07 13:10:00,24.79,22, , , , ,
2020-09-07 13:20:00,24.75,25, , , , ,
2020-09-07 13:30:00,24.84,25, , , , ,
2020-09-07 13:40:00,24.84,27, , , , ,
2020-09-07 13:50:00,24.88,25, , , , ,
2020-09-07 14:00:00,24.84,24, , , , ,
2020-09-07 14:10:00,24.92,23, , , , ,
2020-09-07 14:20:00,24.88,22, , , , ,
2020-09-07 14:30:00,24.88,21, , , , ,
2020-09-07 14:40:00,24.97,22, , , , ,
2020-09-07 14:50:00,24.92,20, , , , ,
2020-09-07 15:00:00,24.92,22, , , , ,
2020-09-07 15:10:00,25.01,20, , , , ,
2020-09-07 15:20:00,25.01,18, , , , ,
2020-09-07 15:30:00,25.05,18, , , , ,
2020-09-07 15:40:00,25.01,12, , , , ,
2020-09-07 15:50:00,25.01,17, , , , ,
2020-09-07 16:00:00,25.05,17, , , , ,
2020-09-07 16:10:00,25.09,18, , , , ,
2020-09-07 16:20:00,25.09,13, , , , ,
2020-09-07 16:30:00,25.09,18, , , , ,
2020-09-07 16:40:00,25.09,13, , , , ,
2020-09-07 16:50:00,25.05,12, , , , ,
2020-09-07 17:00:00,25.14,12, , , , ,
2020-09-07 17:10:00,25.09,10, , , , ,
2020-09-07 17:20:00,25.01,8, , , , ,
2020-09-07 17:30:00,25.05,11, , , , ,
2020-09-07 17:40:00,25.05,9, , , , ,
